config_id,epoca,loss_treino,loss_early_stopping,f1_macro_early_stopping,eer_early_stopping,recall_bonafide_early_stopping,recall_spoof_early_stopping,limiar_epoca,tempo_s
B3-16x32x64|drop0.3|lr0.001,7,0.47834504521334614,0.4451679967244466,0.7109160237651858,0.1837037037037037,0.5066666666666667,0.9340740740740741,0.3439518213272095,14.62
B3-16x32x64|drop0.3|lr0.001,8,0.4713205387062497,0.5182296253840128,0.6826500459387649,0.20055555555555557,0.5733333333333334,0.8896296296296297,0.15534240007400513,14.68
B3-16x32x64|drop0.3|lr0.001,9,0.4589820466659687,0.47405273373921714,0.7203126471419155,0.17777777777777776,0.7066666666666667,0.8859259259259259,0.1887761801481247,14.6
B3-16x32x64|drop0.3|lr0.001,10,0.45383884625964693,0.4726183236440023,0.7329324776998619,0.17314814814814816,0.58,0.93,0.15225350856781006,14.75
B3-16x32x64|drop0.3|lr0.001,11,0.44577517242784853,0.4982985773086548,0.7319109452038814,0.16962962962962963,0.62,0.9185185185185185,0.5629437565803528,14.57
B3-16x32x64|drop0.3|lr0.001,12,0.4467521437538995,0.4049205801486969,0.7332197342847253,0.16592592592592592,0.6266666666666667,0.9177777777777778,0.33757832646369934,15.13
B3-16x32x64|drop0.3|lr0.001,13,0.4386069978431419,0.45293723567326866,0.7361032948934398,0.16777777777777775,0.6366666666666667,0.9174074074074074,0.15440450608730316,14.8
B3-16x32x64|drop0.3|lr0.001,14,0.4259517318142785,0.528338007291158,0.7414277150996451,0.15555555555555559,0.6066666666666667,0.9292592592592592,0.6076354384422302,14.74
B3-16x32x64|drop0.3|lr0.001,15,0.41841436284559747,0.3904209759235382,0.7398242368177613,0.16037037037037039,0.6666666666666666,0.9125925925925926,0.3686933219432831,14.81
B3-16x32x64|drop0.3|lr0.001,16,0.4219726183237853,0.45485500637690224,0.7455380143168899,0.1635185185185185,0.6666666666666666,0.917037037037037,0.529920220375061,14.73
B3-16x32x64|drop0.3|lr0.001,17,0.4052196039976897,0.43073651790618894,0.7533877356482594,0.14629629629629629,0.6366666666666667,0.9303703703703704,0.49994921684265137,14.63
